Car ID,Brand,Model,Year,Color,Mileage,Price,Location,Mileage_
1676,Hyundai,Venue,2019,Silver,40000,22000,Seattle,Middle
1677,Toyota,Yaris,2018,Black,35000,25000,Los Angeles,Low
1678,Toyota,Camry,2017,White,70000,18000,Los Angeles,High
1679,Honda,Civic,2019,Blue,55000,19000,New York,Middle
1680,Toyota,Camry,2016,White,50000,17000,Los Angeles,Middle
1681,Honda,Civic,2020,Blue,45000,16000,New York,Middle
1682,Ford,Focus,2016,Silver,40000,18000,Chicago,Middle
1683,Chevrolet,Cruze,2017,Red,35000,20000,Miami,Low
1684,Hyundai,Elantra,2016,Black,55000,19000,San Francisco,Middle
1685,Toyota,Corolla,2017,Gray,50000,23000,Dallas,Middle
1686,Honda,Accord,2019,White,40000,21000,Atlanta,Middle
1687,Ford,Mustang,2016,Yellow,35000,24000,Phoenix,Low
1688,Chevrolet,Impala,2017,Black,70000,20000,Houston,High
1689,Hyundai,Sonata,2017,Blue,55000,22000,Seattle,Middle
1690,Toyota,Rav27,2018,Gray,50000,24000,Los Angeles,Middle
1691,Honda,CR-V,2017,Red,45000,23000,New York,Middle
1692,Ford,Escape,2018,White,40000,27000,Chicago,Middle
1693,Chevrolet,Equinox,2017,Black,35000,25000,Miami,Low
1694,Hyundai,Kona,2018,Blue,70000,28000,San Francisco,High
1695,Toyota,Highlander,2017,Silver,55000,22000,Dallas,Middle
1696,Honda,Pilot,2020,Gray,50000,21000,Atlanta,Middle
1697,Ford,Explorer,2015,White,45000,26000,Phoenix,Middle
1698,Chevrolet,Traverse,2015,Black,30000,29000,Houston,Low
1699,Hyundai,Santa Fe,2019,Red,35000,27000,Seattle,Low
1700,Toyota,4Runner,2018,Silver,55000,12000,Los Angeles,Middle
1701,Honda,Odyssey,2017,White,50000,15000,New York,Middle
1702,Ford,Edge,2016,Blue,40000,17000,Chicago,Middle
1703,Chevrolet,Tahoe,2019,Black,60000,14000,Miami,High
1704,Hyundai,Palisade,2015,Silver,55000,12000,San Francisco,Middle
1705,Toyota,Sienna,2017,Red,45000,18000,Dallas,Middle
1706,Honda,Fit,2018,Gray,35000,16000,Atlanta,Low
1707,Ford,Fusion,2019,White,55000,14000,Phoenix,Middle
1708,Chevrolet,Malibu,2017,Blue,60000,12000,Houston,High
1709,Hyundai,Venue,2019,Silver,40000,15000,Seattle,Middle
1710,Toyota,Yaris,2019,Black,25000,19000,Los Angeles,Low
1711,Honda,HR-V,2016,White,30000,18000,New York,Low
1712,Ford,EcoSport,2016,Red,65000,22000,Chicago,High
1713,Chevrolet,Spark,2017,Blue,55000,16000,Miami,Middle
1714,Hyundai,Accent,2016,Silver,50000,14000,San Francisco,Middle
1715,Toyota,Prius,2015,Gray,55000,19000,Dallas,Middle
1716,Honda,Civic,2019,White,30000,23000,Atlanta,Low
1717,Ford,Fiesta,2019,Blue,40000,21000,Phoenix,Middle
1718,Chevrolet,Cruze,2020,Black,45000,18000,Houston,Middle
1719,Hyundai,Elantra,2020,Red,35000,20000,Seattle,Low
1720,Toyota,Camry,2016,Silver,60000,25000,Los Angeles,High
1721,Honda,Accord,2015,White,55000,24000,New York,Middle
1722,Ford,Mustang,2019,Blue,50000,23000,Chicago,Middle
1723,Chevrolet,Camaro,2015,Red,35000,28000,Miami,Low
1724,Hyundai,Genesis,2019,Black,40000,25000,San Francisco,Middle
1725,Toyota,Avalon,2019,Silver,70000,27000,Dallas,High
1726,Honda,Civic,2017,Gray,55000,22000,Atlanta,Middle
1727,Ford,Fusion,2016,White,50000,21000,Phoenix,Middle
1728,Chevrolet,Impala,2016,Blue,45000,26000,Houston,Middle
1729,Hyundai,Sonata,2019,Red,30000,29000,Seattle,Low
1730,Toyota,Corolla,2016,Silver,35000,27000,Los Angeles,Low
1731,Honda,CR-V,2020,White,55000,12000,New York,Middle
1732,Ford,Escape,2015,Blue,50000,15000,Chicago,Middle
1733,Chevrolet,Equinox,2015,Black,40000,17000,Miami,Middle
1734,Hyundai,Tucson,2015,Red,60000,14000,San Francisco,High
1735,Toyota,Rav27,2017,Gray,55000,12000,Dallas,Middle
1736,Honda,Pilot,2019,White,50000,15000,Atlanta,Middle
1737,Ford,Explorer,2017,Blue,40000,17000,Phoenix,Middle
1738,Chevrolet,Traverse,2017,Black,35000,14000,Houston,Low
1739,Hyundai,Santa Fe,2019,Red,70000,12000,Seattle,High
1740,Toyota,4Runner,2019,Silver,55000,15000,Los Angeles,Middle
1741,Honda,Odyssey,2020,White,50000,17000,New York,Middle
1742,Ford,Edge,2016,Blue,40000,14000,Chicago,Middle
1743,Chevrolet,Tahoe,2017,Black,45000,16000,Miami,Middle
1744,Hyundai,Palisade,2019,Silver,35000,18000,San Francisco,Low
1745,Toyota,Sienna,2015,Red,60000,19000,Dallas,High
1746,Honda,Fit,2019,Gray,50000,18000,Atlanta,Middle
1747,Ford,Fusion,2020,White,40000,22000,Phoenix,Middle
1748,Chevrolet,Malibu,2015,Blue,35000,25000,Houston,Low
1749,Hyundai,Venue,2018,Silver,70000,18000,Seattle,High
1750,Toyota,Yaris,2018,Black,55000,19000,Los Angeles,Middle
1751,Toyota,Camry,2016,White,50000,17000,Los Angeles,Middle
1752,Honda,Civic,2016,Blue,45000,16000,New York,Middle
1753,Toyota,Camry,2019,White,40000,18000,Los Angeles,Middle
1754,Honda,Civic,2020,Blue,35000,20000,New York,Low
1755,Ford,Focus,2019,Silver,55000,19000,Chicago,Middle
1756,Chevrolet,Cruze,2016,Red,50000,23000,Miami,Middle
1757,Hyundai,Elantra,2016,Black,40000,21000,San Francisco,Middle
1758,Toyota,Corolla,2016,Gray,35000,24000,Dallas,Low
1759,Honda,Accord,2015,White,70000,20000,Atlanta,High
1760,Ford,Mustang,2019,Yellow,55000,22000,Phoenix,Middle
1761,Chevrolet,Impala,2015,Black,50000,24000,Houston,Middle
1762,Hyundai,Sonata,2019,Blue,45000,23000,Seattle,Middle
1763,Toyota,Rav28,2015,Gray,40000,27000,Los Angeles,Middle
1764,Honda,CR-V,2020,Red,35000,25000,New York,Low
1765,Ford,Escape,2020,White,70000,28000,Chicago,High
1766,Chevrolet,Equinox,2015,Black,55000,22000,Miami,Middle
1767,Hyundai,Kona,2020,Blue,50000,21000,San Francisco,Middle
1768,Toyota,Highlander,2020,Silver,45000,26000,Dallas,Middle
1769,Honda,Pilot,2015,Gray,30000,29000,Atlanta,Low
1770,Ford,Explorer,2016,White,35000,27000,Phoenix,Low
1771,Chevrolet,Traverse,2019,Black,55000,12000,Houston,Middle
1772,Hyundai,Santa Fe,2020,Red,50000,15000,Seattle,Middle
1773,Toyota,4Runner,2015,Silver,40000,17000,Los Angeles,Middle
1774,Honda,Odyssey,2016,White,60000,14000,New York,High
1775,Ford,Edge,2016,Blue,55000,12000,Chicago,Middle
1776,Chevrolet,Tahoe,2018,Black,45000,18000,Miami,Middle
1777,Hyundai,Palisade,2020,Silver,35000,16000,San Francisco,Low
1778,Toyota,Sienna,2016,Red,55000,14000,Dallas,Middle
1779,Honda,Fit,2016,Gray,60000,12000,Atlanta,High
1780,Ford,Fusion,2015,White,40000,15000,Phoenix,Middle
1781,Chevrolet,Malibu,2016,Blue,25000,19000,Houston,Low
1782,Hyundai,Venue,2019,Silver,30000,18000,Seattle,Low
1783,Toyota,Yaris,2015,Black,65000,22000,Los Angeles,High
1784,Honda,HR-V,2018,White,55000,16000,New York,Middle
1785,Ford,EcoSport,2018,Red,50000,14000,Chicago,Middle
1786,Chevrolet,Spark,2017,Blue,55000,19000,Miami,Middle
1787,Hyundai,Accent,2020,Silver,30000,23000,San Francisco,Low
1788,Toyota,Prius,2016,Gray,40000,21000,Dallas,Middle
1789,Honda,Civic,2017,White,45000,18000,Atlanta,Middle
1790,Ford,Fiesta,2016,Blue,35000,20000,Phoenix,Low
1791,Chevrolet,Cruze,2020,Black,60000,25000,Houston,High
1792,Hyundai,Elantra,2017,Red,55000,24000,Seattle,Middle
1793,Toyota,Camry,2019,Silver,50000,23000,Los Angeles,Middle
1794,Honda,Accord,2016,White,35000,28000,New York,Low
1795,Ford,Mustang,2016,Blue,40000,25000,Chicago,Middle
1796,Chevrolet,Camaro,2017,Red,70000,27000,Miami,High
1797,Hyundai,Genesis,2016,Black,55000,22000,San Francisco,Middle
1798,Toyota,Avalon,2016,Silver,50000,21000,Dallas,Middle
1799,Honda,Civic,2015,Gray,45000,26000,Atlanta,Middle
1800,Ford,Fusion,2019,White,30000,29000,Phoenix,Low
1801,Chevrolet,Impala,2016,Blue,35000,27000,Houston,Low
1802,Hyundai,Sonata,2020,Red,55000,12000,Seattle,Middle
1803,Toyota,Corolla,2016,Silver,50000,15000,Los Angeles,Middle
1804,Honda,CR-V,2018,White,40000,17000,New York,Middle
1805,Ford,Escape,2015,Blue,60000,14000,Chicago,High
1806,Chevrolet,Equinox,2017,Black,55000,12000,Miami,Middle
1807,Hyundai,Tucson,2017,Red,50000,15000,San Francisco,Middle
1808,Toyota,Rav28,2017,Gray,40000,17000,Dallas,Middle
1809,Honda,Pilot,2019,White,35000,14000,Atlanta,Low
1810,Ford,Explorer,2015,Blue,70000,12000,Phoenix,High
1811,Chevrolet,Traverse,2016,Black,55000,15000,Houston,Middle
1812,Hyundai,Santa Fe,2020,Red,50000,17000,Seattle,Middle
1813,Toyota,4Runner,2019,Silver,40000,14000,Los Angeles,Middle
1814,Honda,Odyssey,2017,White,45000,16000,New York,Middle
1815,Ford,Edge,2017,Blue,35000,18000,Chicago,Low
1816,Chevrolet,Tahoe,2015,Black,60000,19000,Miami,High
1817,Hyundai,Palisade,2020,Silver,50000,18000,San Francisco,Middle
1818,Toyota,Sienna,2019,Red,40000,22000,Dallas,Middle
1819,Honda,Fit,2019,Gray,35000,25000,Atlanta,Low
1820,Ford,Fusion,2018,White,70000,18000,Phoenix,High
1821,Chevrolet,Malibu,2015,Blue,55000,19000,Houston,Middle
1822,Hyundai,Venue,2017,Silver,50000,17000,Seattle,Middle
1823,Toyota,Yaris,2018,Black,45000,16000,Los Angeles,Middle
1824,Toyota,Camry,2015,White,40000,18000,Los Angeles,Middle
1825,Honda,Civic,2016,Blue,35000,20000,New York,Low
1826,Toyota,Camry,2016,White,55000,19000,Los Angeles,Middle
1827,Honda,Civic,2019,Blue,50000,23000,New York,Middle
1828,Ford,Focus,2016,Silver,40000,21000,Chicago,Middle
1829,Chevrolet,Cruze,2015,Red,35000,24000,Miami,Low
1830,Hyundai,Elantra,2016,Black,70000,20000,San Francisco,High
1831,Toyota,Corolla,2015,Gray,55000,22000,Dallas,Middle
1832,Honda,Accord,2017,White,50000,24000,Atlanta,Middle
1833,Ford,Mustang,2017,Yellow,45000,23000,Phoenix,Middle
1834,Chevrolet,Impala,2015,Black,40000,27000,Houston,Middle
1835,Hyundai,Sonata,2018,Blue,35000,25000,Seattle,Low
1836,Toyota,Rav29,2015,Gray,70000,28000,Los Angeles,High
1837,Honda,CR-V,2015,Red,55000,22000,New York,Middle
1838,Ford,Escape,2016,White,50000,21000,Chicago,Middle
1839,Chevrolet,Equinox,2019,Black,45000,26000,Miami,Middle
1840,Hyundai,Kona,2016,Blue,30000,29000,San Francisco,Low
1841,Toyota,Highlander,2017,Silver,35000,27000,Dallas,Low
1842,Honda,Pilot,2015,Gray,55000,12000,Atlanta,Middle
1843,Ford,Explorer,2016,White,50000,15000,Phoenix,Middle
1844,Chevrolet,Traverse,2019,Black,40000,17000,Houston,Middle
1845,Hyundai,Santa Fe,2015,Red,60000,14000,Seattle,High
1846,Toyota,4Runner,2019,Silver,55000,12000,Los Angeles,Middle
1847,Honda,Odyssey,2020,White,45000,18000,New York,Middle
1848,Ford,Edge,2019,Blue,35000,16000,Chicago,Low
1849,Chevrolet,Tahoe,2017,Black,55000,14000,Miami,Middle
1850,Hyundai,Palisade,2016,Silver,60000,12000,San Francisco,High
1851,Toyota,Sienna,2019,Red,40000,15000,Dallas,Middle
1852,Honda,Fit,2017,Gray,25000,19000,Atlanta,Low
1853,Ford,Fusion,2020,White,30000,18000,Phoenix,Low
1854,Chevrolet,Malibu,2018,Blue,65000,22000,Houston,High
1855,Hyundai,Venue,2016,Silver,55000,16000,Seattle,Middle
1856,Toyota,Yaris,2017,Black,50000,14000,Los Angeles,Middle
1857,Honda,HR-V,2016,White,55000,19000,New York,Middle
1858,Ford,EcoSport,2020,Red,30000,23000,Chicago,Low
1859,Chevrolet,Spark,2016,Blue,40000,21000,Miami,Middle
1860,Hyundai,Accent,2016,Silver,45000,18000,San Francisco,Middle
1861,Toyota,Prius,2015,Gray,35000,20000,Dallas,Low
1862,Honda,Civic,2018,White,60000,25000,Atlanta,High
1863,Ford,Fiesta,2019,Blue,55000,24000,Phoenix,Middle
1864,Chevrolet,Cruze,2016,Black,50000,23000,Houston,Middle
1865,Hyundai,Elantra,2017,Red,35000,28000,Seattle,Low
1866,Toyota,Camry,2018,Silver,40000,25000,Los Angeles,Middle
1867,Honda,Accord,2018,White,70000,27000,New York,High
1868,Ford,Mustang,2019,Blue,55000,22000,Chicago,Middle
1869,Chevrolet,Camaro,2017,Red,50000,21000,Miami,Middle
1870,Hyundai,Genesis,2017,Black,45000,26000,San Francisco,Middle
1871,Toyota,Avalon,2020,Silver,30000,29000,Dallas,Low
1872,Honda,Civic,2015,Gray,35000,27000,Atlanta,Low
1873,Ford,Fusion,2020,White,55000,12000,Phoenix,Middle
1874,Chevrolet,Impala,2015,Blue,50000,15000,Houston,Middle
1875,Hyundai,Sonata,2017,Red,40000,17000,Seattle,Middle
1876,Toyota,Corolla,2017,Silver,60000,14000,Los Angeles,High
1877,Honda,CR-V,2020,White,55000,12000,New York,Middle
1878,Ford,Escape,2015,Blue,50000,15000,Chicago,Middle
1879,Chevrolet,Equinox,2017,Black,40000,17000,Miami,Middle
1880,Hyundai,Tucson,2020,Red,35000,14000,San Francisco,Low
1881,Toyota,Rav29,2017,Gray,70000,12000,Dallas,High
1882,Honda,Pilot,2017,White,55000,15000,Atlanta,Middle
1883,Ford,Explorer,2017,Blue,50000,17000,Phoenix,Middle
1884,Chevrolet,Traverse,2020,Black,40000,14000,Houston,Middle
1885,Hyundai,Santa Fe,2018,Red,45000,16000,Seattle,Middle
1886,Toyota,4Runner,2015,Silver,35000,18000,Los Angeles,Low
1887,Honda,Odyssey,2019,White,60000,19000,New York,High
1888,Ford,Edge,2017,Blue,50000,18000,Chicago,Middle
1889,Chevrolet,Tahoe,2019,Black,40000,22000,Miami,Middle
1890,Hyundai,Palisade,2018,Silver,35000,25000,San Francisco,Low
1891,Toyota,Sienna,2018,Red,70000,18000,Dallas,High
1892,Honda,Fit,2016,Gray,55000,19000,Atlanta,Middle
1893,Ford,Fusion,2020,White,50000,17000,Phoenix,Middle
1894,Chevrolet,Malibu,2018,Blue,45000,16000,Houston,Middle
1895,Hyundai,Venue,2019,Silver,40000,18000,Seattle,Middle
1896,Toyota,Yaris,2016,Black,35000,20000,Los Angeles,Low
1897,Toyota,Camry,2020,White,55000,19000,Los Angeles,Middle
1898,Honda,Civic,2018,Blue,50000,23000,New York,Middle
1899,Toyota,Camry,2018,White,40000,21000,Los Angeles,Middle
1900,Honda,Civic,2017,Blue,35000,24000,New York,Low
1901,Ford,Focus,2019,Silver,70000,20000,Chicago,High
1902,Chevrolet,Cruze,2016,Red,55000,22000,Miami,Middle
1903,Hyundai,Elantra,2015,Black,50000,24000,San Francisco,Middle
1904,Toyota,Corolla,2020,Gray,45000,23000,Dallas,Middle
1905,Honda,Accord,2018,White,40000,27000,Atlanta,Middle
1906,Ford,Mustang,2016,Yellow,35000,25000,Phoenix,Low
1907,Chevrolet,Impala,2015,Black,70000,28000,Houston,High
1908,Hyundai,Sonata,2020,Blue,55000,22000,Seattle,Middle
1909,Toyota,Rav30,2016,Gray,50000,21000,Los Angeles,Middle
1910,Honda,CR-V,2016,Red,45000,26000,New York,Middle
1911,Ford,Escape,2015,White,30000,29000,Chicago,Low
1912,Chevrolet,Equinox,2016,Black,35000,27000,Miami,Low
1913,Hyundai,Kona,2019,Blue,55000,12000,San Francisco,Middle
1914,Toyota,Highlander,2016,Silver,50000,15000,Dallas,Middle
1915,Honda,Pilot,2015,Gray,40000,17000,Atlanta,Middle
1916,Ford,Explorer,2018,White,60000,14000,Phoenix,High
1917,Chevrolet,Traverse,2015,Black,55000,12000,Houston,Middle
1918,Hyundai,Santa Fe,2016,Red,45000,18000,Seattle,Middle
1919,Toyota,4Runner,2016,Silver,35000,16000,Los Angeles,Low
1920,Honda,Odyssey,2015,White,55000,14000,New York,Middle
1921,Ford,Edge,2019,Blue,60000,12000,Chicago,High
1922,Chevrolet,Tahoe,2015,Black,40000,15000,Miami,Middle
1923,Hyundai,Palisade,2016,Silver,25000,19000,San Francisco,Low
1924,Toyota,Sienna,2018,Red,30000,18000,Dallas,Low
1925,Honda,Fit,2020,Gray,65000,22000,Atlanta,High
1926,Ford,Fusion,2018,White,55000,16000,Phoenix,Middle
1927,Chevrolet,Malibu,2015,Blue,50000,14000,Houston,Middle
1928,Hyundai,Venue,2016,Silver,55000,19000,Seattle,Middle
1929,Toyota,Yaris,2019,Black,30000,23000,Los Angeles,Low
1930,Honda,HR-V,2015,White,40000,21000,New York,Middle
1931,Ford,EcoSport,2015,Red,45000,18000,Chicago,Middle
1932,Chevrolet,Spark,2015,Blue,35000,20000,Miami,Low
1933,Hyundai,Accent,2019,Silver,60000,25000,San Francisco,High
1934,Toyota,Prius,2018,Gray,55000,24000,Dallas,Middle
1935,Honda,Civic,2020,White,50000,23000,Atlanta,Middle
1936,Ford,Fiesta,2018,Blue,35000,28000,Phoenix,Low
1937,Chevrolet,Cruze,2018,Black,40000,25000,Houston,Middle
1938,Hyundai,Elantra,2018,Red,70000,27000,Seattle,High
1939,Toyota,Camry,2018,Silver,55000,22000,Los Angeles,Middle
1940,Honda,Accord,2015,White,50000,21000,New York,Middle
1941,Ford,Mustang,2017,Blue,45000,26000,Chicago,Middle
1942,Chevrolet,Camaro,2018,Red,30000,29000,Miami,Low
1943,Hyundai,Genesis,2020,Black,35000,27000,San Francisco,Low
1944,Toyota,Avalon,2016,Silver,55000,12000,Dallas,Middle
1945,Honda,Civic,2017,Gray,50000,15000,Atlanta,Middle
1946,Ford,Fusion,2015,White,40000,17000,Phoenix,Middle
1947,Chevrolet,Impala,2019,Blue,60000,14000,Houston,High
1948,Hyundai,Sonata,2015,Red,55000,12000,Seattle,Middle
1949,Toyota,Corolla,2016,Silver,50000,15000,Los Angeles,Middle
1950,Honda,CR-V,2019,White,40000,17000,New York,Middle
1951,Ford,Escape,2019,Blue,35000,14000,Chicago,Low
1952,Chevrolet,Equinox,2016,Black,70000,12000,Miami,High
1953,Hyundai,Tucson,2020,Red,55000,15000,San Francisco,Middle
1954,Toyota,Rav30,2018,Gray,50000,17000,Dallas,Middle
1955,Honda,Pilot,2018,White,40000,14000,Atlanta,Middle
1956,Ford,Explorer,2019,Blue,45000,16000,Phoenix,Middle
1957,Chevrolet,Traverse,2017,Black,35000,18000,Houston,Low
1958,Hyundai,Santa Fe,2019,Red,60000,19000,Seattle,High
1959,Toyota,4Runner,2018,Silver,50000,18000,Los Angeles,Middle
1960,Honda,Odyssey,2018,White,40000,22000,New York,Middle
1961,Ford,Edge,2018,Blue,35000,25000,Chicago,Low
1962,Chevrolet,Tahoe,2020,Black,70000,18000,Miami,High
1963,Hyundai,Palisade,2020,Silver,55000,19000,San Francisco,Middle
1964,Toyota,Sienna,2016,Red,50000,17000,Dallas,Middle
1965,Honda,Fit,2019,Gray,45000,16000,Atlanta,Middle
1966,Ford,Fusion,2018,White,40000,18000,Phoenix,Middle
1967,Chevrolet,Malibu,2018,Blue,35000,20000,Houston,Low
1968,Hyundai,Venue,2016,Silver,55000,19000,Seattle,Middle
1969,Toyota,Yaris,2017,Black,50000,23000,Los Angeles,Middle
1970,Toyota,Camry,2017,White,40000,21000,Los Angeles,Middle
1971,Honda,Civic,2020,Blue,35000,24000,New York,Low
1972,Toyota,Camry,2015,White,70000,20000,Los Angeles,High
1973,Honda,Civic,2019,Blue,55000,22000,New York,Middle
1974,Ford,Focus,2016,Silver,50000,24000,Chicago,Middle
1975,Chevrolet,Cruze,2020,Red,45000,23000,Miami,Middle
1976,Hyundai,Elantra,2017,Black,40000,27000,San Francisco,Middle
1977,Toyota,Corolla,2018,Gray,35000,25000,Dallas,Low
1978,Honda,Accord,2018,White,70000,28000,Atlanta,High
1979,Ford,Mustang,2019,Yellow,55000,22000,Phoenix,Middle
1980,Chevrolet,Impala,2019,Black,50000,21000,Houston,Middle
1981,Hyundai,Sonata,2016,Blue,45000,26000,Seattle,Middle
1982,Toyota,Rav31,2018,Gray,30000,29000,Los Angeles,Low
1983,Honda,CR-V,2016,Red,35000,27000,New York,Low
1984,Ford,Escape,2019,White,55000,12000,Chicago,Middle
1985,Chevrolet,Equinox,2020,Black,50000,15000,Miami,Middle
1986,Hyundai,Kona,2019,Blue,40000,17000,San Francisco,Middle
1987,Toyota,Highlander,2017,Silver,60000,14000,Dallas,High
1988,Honda,Pilot,2020,Gray,55000,12000,Atlanta,Middle
1989,Ford,Explorer,2016,White,45000,18000,Phoenix,Middle
1990,Chevrolet,Traverse,2018,Black,35000,16000,Houston,Low
1991,Hyundai,Santa Fe,2016,Red,55000,14000,Seattle,Middle
1992,Toyota,4Runner,2015,Silver,60000,12000,Los Angeles,High
1993,Honda,Odyssey,2018,White,40000,15000,New York,Middle
1994,Ford,Edge,2020,Blue,25000,19000,Chicago,Low
1995,Chevrolet,Tahoe,2020,Black,30000,18000,Miami,Low
1996,Hyundai,Palisade,2019,Silver,65000,22000,San Francisco,High
1997,Toyota,Sienna,2018,Red,55000,16000,Dallas,Middle
1998,Honda,Fit,2018,Gray,50000,14000,Atlanta,Middle
1999,Ford,Fusion,2017,White,55000,19000,Phoenix,Middle
2000,Chevrolet,Malibu,2016,Blue,30000,23000,Houston,Low
